simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_time	geocent_time_ns
5380	5.6850098	0.36976728	0.88647724	5100.3187	21.856385	15.713657	0.8334526	0.11753303	1031459758.306258	1031459758	323013663
5382	4.1660144	-0.089974156	2.5999775	4192.0985	77.334821	41.309032	0.45648702	0.10375096	1011107535.123566	1011107535	134306788
5383	3.6881028	-1.4023054	0.40175136	7780.6421	17.936211	17.157091	-0.085804141	-0.19500991	1007877049.843613	1007877049	827738166
5385	1.2662239	0.12020078	2.6525363	6724.6839	108.64283	59.733383	0.0037431114	-0.04444109	1007881576.094122	1007881576	110203743
5387	2.7827368	0.019937002	0.95317154	4801.9886	44.818975	42.190347	0.17984932	-0.58169206	1015218170.18361	1015218170	197604656
5388	3.6949522	-0.30991158	2.4834616	5623.9919	42.726008	42.703025	-0.80565675	0.034682522	1026750060.086003	1026750060	71984410
5389	3.7808439	-1.3767095	2.3263647	7233.7191	101.74738	83.412146	-0.050716778	0.056732027	1027310041.034119	1027310041	22481441
5390	5.3131536	0.25073759	0.58467839	5000.1609	54.38702	50.599307	0.60686563	-0.11152783	1017652563.300329	1017652563	305420160
5391	5.5700809	-0.18714561	1.7383835	2362.2021	40.814634	33.056105	-0.2485649	-0.0055896548	1008079844.143433	1008079844	129474282
5393	4.148146	0.088138612	1.062266	6134.3576	35.499722	27.602248	0.10010893	0.22733771	1029192118.721943	1029192118	726600289
5394	1.6003072	0.42273046	2.9328578	4085.6065	28.696139	11.594914	0.25106622	0.051873915	1023770110.634258	1023770110	635143638
5395	3.8011835	0.30357136	3.0485023	4806.328	33.894995	30.80303	0.74060455	0.36146558	1005196269.791681	1005196269	781666517
5399	1.1325161	0.031337074	2.3138999	2568.9926	20.123715	17.128384	0.15212643	-0.017295767	1000507484.326749	1000507484	311235666
5401	4.1119785	0.71515578	1.6053952	2760.915	59.293468	44.192975	-0.052837378	-0.099222082	1001083591.55054	1001083591	569234133
5402	4.3891753	0.4266884	1.5368323	4765.547	53.53205	16.317745	-0.14084525	0.1711265	1017007931.092338	1017007931	82432270
5404	3.8589021	0.36684568	2.1650357	7507.9183	59.676307	57.561804	-0.020170928	-0.38487383	1027338960.265855	1027338960	258559585
5405	4.8247817	-0.78104895	1.7986294	2286.7846	49.790697	16.540745	0.052318236	0.13313388	1016421007.141482	1016421007	127077937
5406	0.86614593	0.24197054	2.7747195	1845.4419	17.216474	9.0279527	0.15298044	-0.0091136668	1009369673.976239	1009369673	972132802
5407	4.3726219	0.5278601	1.3420453	7139.7436	117.16864	101.39307	0.35277666	-0.071483298	1008267607.908276	1008267607	928012848
5409	0.11042604	0.6028544	1.5960467	4813.7512	42.68357	35.04795	0.583987	-0.026759788	1015263099.830483	1015263099	846007109
5410	5.0156588	0.1646126	0.77654474	1766.8222	50.171837	34.851921	0.10755409	0.046604295	1024385201.228214	1024385201	240931153
5411	5.4022342	-0.14864694	2.6441403	1988.5609	32.103265	20.274669	0.050666272	-0.15843537	1029865084.690667	1029865084	674391150
5412	1.9209038	-0.33539436	2.8659009	2136.7816	21.369702	14.353728	0.13498613	0.48683054	1002039661.711304	1002039661	717931390
5413	0.14378868	0.14438465	0.35042085	13587.789	103.34485	77.594921	0.42503324	0.38283034	1016607662.749574	1016607662	741049290
5414	2.9069661	-0.55737768	0.80371963	2013.8683	18.895944	13.279045	-0.34711143	0.47504624	1009582208.596802	1009582208	576367497
5415	0.21834276	-0.431591	0.57233489	4112.2205	38.938473	19.117564	0.091128783	-0.037252949	1013544201.871875	1013544201	879740119
5417	5.4493512	0.21090502	2.0949974	6925.2225	108.72128	54.528969	0.64258607	0.25404281	1024887319.741831	1024887319	746505618
5419	2.1648219	0.36291189	2.7454664	3369.7819	43.58129	34.900574	0.3043608	-0.03830575	1028225383.806635	1028225383	824670315
5420	0.17591717	-0.40811762	1.9469697	936.54783	82.214538	10.763365	0.27480534	0.068033518	1003000839.23965	1003000839	223325729
5421	4.1918053	0.7003637	0.53916112	13589.746	82.421323	59.560845	-0.054671863	0.64853933	1014896987.252493	1014896987	274333477
5422	1.6641679	-0.023028402	2.7532759	6695.8048	39.06297	30.735487	0.14625418	-0.75155413	1002153159.882324	1002153159	867900133
5423	1.3287824	1.2631277	2.0958854	7324.5341	72.094032	35.461828	-0.0075505151	0.3138855	1008398104.887937	1008398104	905307651
5424	4.7019155	0.045100157	0.11503499	5506.9311	27.841809	17.610935	-0.21051638	0.12100659	1026711445.976157	1026711445	992557883
5425	3.205797	-1.1973841	0.9261967	8366.1885	50.195727	43.354495	0.64477444	-0.21421547	1012669312.17917	1012669312	164180636
5426	3.6723094	-1.3583666	1.1085024	1615.7609	12.112589	11.999903	0.26765093	0.15806716	1013616313.556131	1013616313	542981863
5427	5.5151873	-0.5815158	1.2512187	2645.8555	17.993433	11.065863	-0.55706626	0.025852372	1000677674.564345	1000677674	544152737
5428	2.0694386	-0.55050156	0.95643233	10053.946	49.389976	44.446687	-0.044249184	0.62825043	1000331254.829044	1000331254	812271237
5429	0.12094153	0.16198253	1.3130249	1261.4544	28.530573	16.871236	0.045902912	0.1935903	1009193383.828551	1009193383	822439075
5430	3.1523261	0.33925665	1.9890369	542.61191	37.521042	19.927809	-0.19862166	0.16422933	1025090404.022666	1025090404	13753176
5431	3.7093035	1.2434407	0.44144168	3698.1319	55.413273	39.686901	-0.52433997	0.088518995	1022912958.610032	1022912958	628411651
5432	0.55348107	-0.73766424	2.6193894	2594.853	60.946705	47.327112	-0.31194807	0.45210076	1030298214.975352	1030298214	960664988
5433	3.1790163	0.20907573	2.6452366	10345.651	72.353558	59.591469	-0.17496789	0.46465449	1002816788.033203	1002816788	47046423
5434	4.8532459	0.18375459	0.59310201	5916.2987	74.809653	71.45542	-0.37917544	-0.046653444	1002701014.201167	1002701014	191630721
5435	2.395969	-0.66646825	2.1722248	1278.6866	54.535016	37.453142	-0.75477464	-0.32083157	1028177681.564285	1028177681	545848370
5436	0.9624958	0.051086644	1.8265326	1758.7518	15.188325	9.9062589	0.23750955	0.35057232	1003133152.310372	1003133152	323679686
5437	2.5414983	0.37405643	2.3547312	2455.2094	73.923153	69.867679	0.14497415	0.38220068	1018726910.764463	1018726910	767507911
5438	0.58768014	1.3009044	0.5429879	1618.3261	42.74258	34.879469	-0.87391685	-0.0099652635	1019727689.317872	1019727689	329507351
5439	5.9696702	0.29715166	0.67176894	2686.4781	15.521121	14.145171	0.016498478	0.10388789	1028432379.136815	1028432379	142216325
5440	5.9362746	0.36442564	2.4793059	9614.3385	114.02793	86.899631	-0.13932862	0.048791753	1009493727.443495	1009493727	457938433
5441	0.43563829	1.1228284	2.2054195	3628.4939	43.187261	28.547045	0.22026388	-0.29189038	1003223363.335239	1003223363	350571275
5442	1.161624	0.64157402	0.32546441	3980.6988	38.525406	38.068931	0.71617653	-0.14039831	1029006227.187999	1029006227	203087807
5443	0.80861122	-0.22552798	2.7023584	8006.887	131.62769	63.508809	-0.26144041	0.252228	1030939898.426731	1030939898	417942882
5444	0.67265148	0.34025695	2.178221	4589.4111	113.29107	74.218446	-0.62881901	-0.62948168	1010606000.07251	1010606000	73887587
5445	1.3400688	-0.29793771	2.449922	9933.8832	59.948333	37.258083	-0.011354958	0.35239778	1014033881.784191	1014033881	766335011
5446	5.1660931	-0.78130479	2.7144439	2797.1701	59.207512	43.591446	0.26987828	0.079285345	1026265789.050171	1026265789	29598832
5447	4.8525157	0.071406322	0.67695003	12084.23	32.329875	28.068951	-0.13181639	-0.81684164	1030887909.288028	1030887909	280921817
5449	2.5153256	-0.48248183	0.62337551	6149.1601	44.196157	42.040051	0.19390833	0.059249605	1009737296.218834	1009737296	202775002
5450	4.7615035	-0.17486174	0.33276933	3522.9702	45.694915	45.096433	0.57164563	-0.24764844	1016163096.301694	1016163096	287848949
5451	3.1698221	0.39351802	2.1183268	1405.4296	43.888604	34.98535	0.011689569	-0.57923084	1022731236.347945	1022731236	366947889
5452	2.2358341	-0.30277402	1.7176095	7590.9711	83.763608	73.405275	0.24829146	-0.38759144	1002678071.036346	1002678071	16580343
5453	3.9500552	1.2684134	2.6005527	10309.71	157.47143	99.603669	-0.18900232	-0.082308917	1007483282.570258	1007483282	583878040
5454	0.36280448	0.12985014	0.41433663	3809.0511	44.553169	20.270244	0.040666906	0.38091094	1003457215.508924	1003457215	518210292
5455	4.3558943	0.65734033	1.0892933	4487.0526	70.395154	35.672272	-0.11870274	-0.23025019	1007686931.939716	1007686931	948101163
5456	2.6984421	0.69983784	2.3115237	3963.9152	88.714943	81.995679	0.036586286	-0.38602985	1007828229.879026	1007828229	893784046
5457	1.5096156	-1.2896696	0.77729565	2784.803	21.303738	19.177118	0.044099724	-0.0035095217	1023433481.47836	1023433481	460253358
5458	0.10275576	0.9432212	0.81570051	3124.8422	12.574023	11.538664	0.031940572	-0.024846017	1002792546.310249	1002792546	328806520
5459	5.2462471	0.0018925037	2.8880921	3250.4899	16.199911	15.115689	0.92118518	-0.15762747	1026719822.831277	1026719822	845463395
5460	1.9724787	-0.50564683	1.9208676	3988.8401	27.320189	24.357048	0.35829394	-0.13276501	1006888611.635235	1006888611	617577314
5461	6.1337176	-0.59071965	2.9996161	2264.9572	76.191926	34.618473	0.36236138	2.0157422e-05	1031008786.269318	1031008786	254533052
5462	1.0164389	0.34860752	1.4350986	705.42371	25.368742	24.719938	0.31481539	-0.36980594	1004091924.374001	1004091924	390436292
5463	2.6891428	-0.62387477	2.1944014	5320.4235	72.974696	33.807144	-0.15155885	0.010262741	1014834951.60969	1014834951	595602036
5464	3.4662244	0.32216798	2.6198416	7753.1353	74.49118	51.961488	0.0039330811	0.1281664	1001161363.894772	1001161363	891339183
5466	1.3083574	0.51432308	2.6913024	2714.8882	12.483901	12.418741	0.069888378	0.03892211	1001775903.480896	1001775903	497238874
5467	0.10068603	0.51967464	2.9044931	10247.031	38.896953	21.977762	0.18463775	0.41149763	1016040113.458729	1016040113	476302743
5471	4.5355765	-0.2071998	0.76290574	3484.7363	48.658689	29.158094	0.31151181	-0.41566758	1031299277.065092	1031299277	60422778
5472	0.10248099	-0.0080799408	0.11749834	2877.3069	17.990629	13.174995	-0.045113766	-0.20306665	1021496061.594499	1021496061	591405869
5473	4.1631349	0.027549602	0.42736671	1873.0158	17.141859	8.8928698	0.24127545	0.022924216	1028835516.672786	1028835516	674076200
5474	2.6623795	0.080738415	2.0158427	6421.7154	74.277888	59.994945	-0.12487734	0.58806624	1025145101.052052	1025145101	62054992
5475	6.2332555	0.30414787	2.1303772	3036.8422	52.726191	36.662499	0.092193799	-0.0036918496	1029175312.000239	1029175311	998066783
5476	0.41961814	0.14910093	2.5474055	4898.182	63.774625	62.383568	-0.24766785	0.017186276	1012442544.553263	1012442544	566867709
5477	4.4647465	-0.72253398	1.9177342	2969.7538	30.983183	27.83905	0.023343396	0.089874525	1030355148.19794	1030355148	180464149
5478	1.7521719	-0.52129424	0.99917882	1879.5498	26.30955	12.402491	0.035352387	-0.6363916	1006308327.410343	1006308327	401811600
5479	2.6542743	1.3312131	2.3705891	1918.9143	11.966301	10.717914	0.087733588	0.22580902	1006708636.345364	1006708636	361713886
5480	5.0546003	-0.35378307	1.7947433	3246.2243	61.767185	28.29601	0.17188981	0.50493941	1010693924.622999	1010693924	622209907
5481	5.1909362	0.55333177	0.43619766	1366.8112	24.043885	16.941072	-0.030157638	0.70919549	1015709614.306828	1015709614	318970561
5482	5.1979582	0.25976126	0.41839033	6067.4522	37.636823	31.841921	-0.012390169	0.62106949	1021551224.460861	1021551224	474233627
5483	1.9906798	0.36614817	0.56552931	4248.7907	20.308321	20.113689	-0.082741667	0.53351819	1031111621.885382	1031111621	879255414
5484	4.3722561	0.99455613	1.1279147	1469.8913	31.0603	13.839734	0.32197691	0.13004162	1003122643.678026	1003122643	688688159
5485	0.54301628	1.1496103	0.76364026	3374.9152	36.034933	31.500614	0.077174557	0.22461033	1017137687.548266	1017137687	562131643
5486	5.253835	-0.56861232	1.4120925	3045.2477	34.190636	15.487937	0.31845239	0.28777877	1009538773.82386	1009538773	812918782
5487	1.6309973	-0.38927332	2.8606337	3576.2478	46.275523	33.259334	-0.0031982063	-0.36655095	1011826369.286786	1011826369	277405143
5489	1.1672786	1.249146	2.3586265	1329.4069	16.442879	11.308429	-0.022045336	0.4391824	1018490705.471006	1018490705	487726808
5490	0.36235169	-0.20953004	0.25962688	2973.6179	17.374246	9.8772949	-0.2672111	-0.24275675	1007130703.984537	1007130703	966814041
5491	4.414982	1.077937	0.41711854	6434.0821	79.519571	44.128177	0.015512174	-0.24406413	1020750961.783162	1020750961	798694730
5492	0.57081819	0.70977369	1.0572583	7565.7203	48.150101	19.588332	0.21522881	0.1908998	1001140999.433892	1001140999	450525761
5493	4.0188985	0.077991995	1.9481223	7069.7345	70.984831	59.531537	0.38046249	0.59053432	1014244921.998144	1014244921	983666539
5494	1.456137	-0.59043078	2.8887147	8527.6966	40.181794	34.012937	-0.014989064	-0.87765241	1029376166.95372	1029376166	933699727
5495	0.029039504	0.30078489	0.26751238	4611.4309	46.574485	33.181426	0.041047032	0.057734752	1002227792.10077	1002227792	96768498
5496	3.5456374	0.57051611	2.0218147	1072.4542	12.538916	10.498059	-0.098312735	-0.058650674	1016925706.335308	1016925706	345568061
5499	3.6415726	-0.40859996	1.0256373	8389.8107	82.669201	66.487439	-0.17201253	-0.59344676	1010354626.347894	1010354626	331394315
5500	2.4724741	0.89307425	2.8656156	8801.0624	53.113362	16.639112	0.24273913	-0.26451639	1018752217.971758	1018752217	988561988
5502	2.6256301	0.96105232	0.38111325	2417.7223	30.288385	24.836832	-0.2801675	-0.16492222	1015741988.188665	1015741988	205873847
5503	5.5789201	0.81524804	0.79989452	1847.5636	70.4399	21.29733	0.057260569	0.10481201	1003517099.103603	1003517099	113732934
5504	5.6355132	-0.060773162	0.76949773	12139.054	110.58976	73.953732	-0.53397115	0.10404066	1012467513.509718	1012467513	495534062
5505	5.5005723	0.64728019	0.97290001	6663.7952	69.923794	62.608214	-0.51369414	0.084628285	1016585891.612412	1016585891	612786293
5506	0.13058129	-1.4214506	2.1744863	9452.098	105.63896	94.182787	-0.2914635	0.12681374	1021876417.31519	1021876417	299779654
5508	5.1874987	-0.1356413	2.5296212	7927.53	27.319874	21.933819	0.48796637	-0.093010674	1003106346.474141	1003106346	477480412
5509	4.2418785	-1.048497	2.648102	7992.0883	41.699494	35.918298	-0.012306116	0.16645139	1030209182.620816	1030209182	604419708
5511	4.7369782	-0.48407465	2.389284	4033.7238	55.797912	27.108434	0.4587144	0.12525235	1016280399.152591	1016280399	155074954
5515	1.9076286	-0.0074163921	0.83628885	641.66801	7.9948494	7.5429255	0.52283591	0.44702795	1026492753.209827	1026492753	224581003
5517	2.6269729	0.72952797	2.6414537	8854.5425	57.353502	32.429195	-0.4467125	0.33102976	1016689208.293548	1016689208	313564658
5518	2.1716302	-0.34022488	3.0920399	1275.1577	10.728742	10.224874	0.035658268	0.13353339	1014775736.110415	1014775736	95652938
5519	1.3606283	-0.43770503	0.26230312	5040.5587	54.262884	35.817712	-0.002524435	0.024289604	1007789706.437254	1007789706	446232915
5520	0.75321412	-0.81979782	2.1258318	3374.3519	36.298942	24.878958	-0.0042991788	0.019067315	1017905879.811265	1017905879	792945504
5521	1.2004078	-0.41006082	2.3194745	1939.8376	12.835732	5.1940459	-0.0037360837	0.17926187	1014118101.393849	1014118101	377112627
5522	0.46044827	0.86906269	1.4793277	965.4621	47.500612	12.277081	0.31478049	-0.2859421	1020524739.829792	1020524739	844527483
5523	2.5886079	-0.24417613	1.6157393	607.62021	30.198191	10.001329	0.37504006	-0.21631072	1011721839.651004	1011721839	644461393
5524	5.263594	1.1146029	2.7197207	4207.5501	15.052115	13.16834	-0.3143988	-0.12261939	1025528878.492107	1025528878	505310178
5526	0.5607476	-0.23985793	1.1603441	1102.9717	40.737687	3.7986017	-0.01664786	0.26053971	1023195083.266405	1023195083	268346548
5527	2.2064571	0.63359101	2.5925024	3035.6129	20.12704	18.443675	0.022327883	-0.13863252	1023396780.577364	1023396780	593865514
5528	1.8146068	-0.32943753	1.4976813	14403.738	136.50973	111.29642	0.40518145	0.23130216	1006731454.949569	1006731454	934929609
5529	6.0392471	-1.1193924	2.1886353	3693.3593	83.318096	52.301872	-0.63331518	0.029470668	1013118315.699534	1013118315	686881661
5530	3.412312	0.55899557	0.89386703	15685.625	105.16767	77.528838	-0.06926804	0.67150836	1001459475.506138	1001459475	514479995
5532	5.0676712	-0.45173932	2.5830044	2966.7364	29.153559	24.90231	0.69655583	0.22920999	1005330855.659358	1005330855	661278963
5533	6.0293465	-0.47819737	1.5642925	1316.7504	20.583769	12.101908	0.24614698	0.023049854	1005440962.785569	1005440962	784571648
5535	2.6655914	-0.41355308	2.2257574	8136.9383	74.58564	66.322128	-0.015678095	0.023791105	1009410337.583768	1009410337	565908909
5536	0.10201883	1.326065	2.771185	3217.4331	20.515849	9.95212	0.10601387	0.25422521	1010729021.513536	1010729021	524635792
5537	5.9308028	-0.58553875	2.0904188	2442.0345	35.643685	30.471042	0.31838394	-0.1683738	1015632593.159618	1015632593	147954106
5538	0.14988197	-0.91477584	0.51387064	4377.7648	16.297267	14.428277	0.068076228	0.13256814	1001268456.363009	1001268456	347562313
5540	0.41022857	0.86563125	1.1456593	3127.9891	41.375969	32.087149	-0.24542761	0.022027724	1008106625.061862	1008106625	73939204
5541	5.5695693	-0.70954634	2.6207631	6294.3444	47.049355	41.694663	-0.53475424	-0.028206745	1023058546.403324	1023058546	385382533
5542	0.19068613	0.83884569	2.0206392	5217.4841	29.455654	14.340946	-0.10826926	-0.15252423	1014671365.192974	1014671365	214843273
5543	1.5092574	-0.48378595	2.4765361	1661.7188	27.928406	21.145114	0.44049094	-0.22961848	1030749836.140859	1030749836	123062968
5545	2.5249964	-0.64710475	2.4899675	7075.0823	41.600792	40.35467	0.62825108	-0.12162364	1003368607.959145	1003368607	938591480
5546	5.8508216	-0.57557919	1.0016461	1513.0635	27.53357	26.527423	0.20738325	0.65009231	1000179397.47348	1000179397	478462338
5547	5.6275914	-0.44606773	0.26997521	6018.3656	20.053007	15.651591	-0.050981995	0.38763267	1028304374.063556	1028304374	54671407
5549	5.3718556	-0.47300841	2.5098885	3067.9663	49.994789	34.749053	0.63775387	0.080214152	1017960163.683395	1017960163	668041348
5550	0.66816152	1.0541298	2.9864829	9576.8681	59.680081	51.519843	-0.31654823	0.14285958	1028637072.219873	1028637072	238734603
5551	0.40871214	0.83413195	0.55999854	3499.7016	36.343802	27.140648	-0.28509159	-0.08354197	1020343654.926688	1020343654	938901424
5553	4.4611838	-0.31455219	1.9630259	1492.928	29.831037	29.308134	0.0097122693	-0.047282195	1022159022.795834	1022159022	784731269
5554	2.3361954	1.3614294	2.222954	6956.3559	77.162337	34.268675	0.27708582	0.64863956	1024338911.498908	1024338911	513592601
5555	5.9525613	0.24771933	0.86365764	2549.2856	22.499864	10.186968	0.071548176	0.18554019	1018118910.323238	1018118910	338673115
5556	6.0888037	-0.83428375	0.2477044	3411.7196	69.824588	69.157743	0.28519244	-0.49695732	1007836704.997346	1007836704	985657692
5557	1.5316177	0.1670167	2.3106545	1890.3339	29.213631	14.610268	0.045065692	-0.29629748	1025362157.710591	1025362157	722845197
